Date,Close
5/8/2015 16:00:00,89.65
5/11/2015 16:00:00,88.15
5/12/2015 16:00:00,88.23
5/13/2015 16:00:00,87.51
5/14/2015 16:00:00,88.02
5/15/2015 16:00:00,89.26
5/18/2015 16:00:00,88.34
5/19/2015 16:00:00,87.81
5/20/2015 16:00:00,87.47
5/21/2015 16:00:00,88.17
5/22/2015 16:00:00,88.09
5/26/2015 16:00:00,89.09
5/27/2015 16:00:00,89.29
5/28/2015 16:00:00,88.87
5/29/2015 16:00:00,88.9
6/1/2015 16:00:00,87.83
6/2/2015 16:00:00,87
6/3/2015 16:00:00,86.19
6/4/2015 16:00:00,87.04
6/5/2015 16:00:00,86.21
6/8/2015 16:00:00,86.18
6/9/2015 16:00:00,85.5
6/10/2015 16:00:00,85.1
6/11/2015 16:00:00,86.5
6/12/2015 16:00:00,86.22
6/15/2015 16:00:00,86.13
6/16/2015 16:00:00,86.39
6/17/2015 16:00:00,86.25
6/18/2015 16:00:00,86.16
6/19/2015 16:00:00,86.83
6/22/2015 16:00:00,85.74
6/23/2015 16:00:00,85.16
6/24/2015 16:00:00,85.61
6/25/2015 16:00:00,85.35
6/26/2015 16:00:00,84.72
6/29/2015 16:00:00,85.77
6/30/2015 16:00:00,85.31
7/1/2015 16:00:00,84.74
7/2/2015 16:00:00,85.16
7/6/2015 16:00:00,86.23
7/7/2015 16:00:00,86.51
7/8/2015 16:00:00,87.06
7/9/2015 16:00:00,85.94
7/10/2015 16:00:00,84.8
7/13/2015 16:00:00,84.7
7/14/2015 16:00:00,84.7
7/15/2015 16:00:00,85.33
7/16/2015 16:00:00,85.6
7/17/2015 16:00:00,86.05
7/20/2015 16:00:00,85.83
7/21/2015 16:00:00,86.01
7/22/2015 16:00:00,86.34
7/23/2015 16:00:00,87
7/24/2015 16:00:00,87.37
7/27/2015 16:00:00,87.34
7/28/2015 16:00:00,87.27
7/29/2015 16:00:00,86.7
7/30/2015 16:00:00,87.12
7/31/2015 16:00:00,87.33
8/3/2015 16:00:00,87.48
8/4/2015 16:00:00,87.03
8/5/2015 16:00:00,86.62
8/6/2015 16:00:00,86.71
8/7/2015 16:00:00,87.22
8/10/2015 16:00:00,86.54
8/11/2015 16:00:00,87.4
8/12/2015 16:00:00,86.73
8/13/2015 16:00:00,86.9
8/14/2015 16:00:00,86.94
8/17/2015 16:00:00,87.08
8/18/2015 16:00:00,86.6
8/19/2015 16:00:00,87.22
8/20/2015 16:00:00,87.48
8/21/2015 16:00:00,87.39
8/24/2015 16:00:00,86.56
8/25/2015 16:00:00,85.75
8/26/2015 16:00:00,85.29
8/27/2015 16:00:00,85.36
8/28/2015 16:00:00,85.76
8/31/2015 16:00:00,85.16
9/1/2015 16:00:00,85.34
9/2/2015 16:00:00,85.21
9/3/2015 16:00:00,85.71
9/4/2015 16:00:00,86.27
9/8/2015 16:00:00,85.74
9/9/2015 16:00:00,85.91
9/10/2015 16:00:00,85.62
9/11/2015 16:00:00,85.84
9/14/2015 16:00:00,85.91
9/15/2015 16:00:00,84.9
9/16/2015 16:00:00,84.93
9/17/2015 16:00:00,85.7
9/18/2015 16:00:00,86.38
9/21/2015 16:00:00,85.47
9/22/2015 16:00:00,86.21
9/23/2015 16:00:00,86.14
9/24/2015 16:00:00,86.34
9/25/2015 16:00:00,85.81
9/28/2015 16:00:00,86.02
9/29/2015 16:00:00,86.18
9/30/2015 16:00:00,86.03
10/1/2015 16:00:00,85.91
10/2/2015 16:00:00,86.3
10/5/2015 16:00:00,85.81
10/6/2015 16:00:00,86.12
10/7/2015 16:00:00,86.25
10/8/2015 16:00:00,85.87
10/9/2015 16:00:00,86.04
10/12/2015 16:00:00,86.38
10/13/2015 16:00:00,86.28
10/14/2015 16:00:00,86.63
10/15/2015 16:00:00,86.4
10/16/2015 16:00:00,86.64
10/19/2015 16:00:00,86.59
10/20/2015 16:00:00,86.38
10/21/2015 16:00:00,87.07
10/22/2015 16:00:00,87.35
10/23/2015 16:00:00,87.18
10/26/2015 16:00:00,87.42
10/27/2015 16:00:00,87.71
10/28/2015 16:00:00,87.45
10/29/2015 16:00:00,86.26
10/30/2015 16:00:00,86.52
11/2/2015 16:00:00,85.89
11/3/2015 16:00:00,85.7
11/4/2015 16:00:00,85.71
11/5/2015 16:00:00,85.58
11/6/2015 16:00:00,84.87
11/9/2015 16:00:00,84.67
11/10/2015 16:00:00,84.69
11/11/2015 16:00:00,84.48
11/12/2015 16:00:00,84.82
11/13/2015 16:00:00,85.19
11/16/2015 16:00:00,84.93
11/17/2015 16:00:00,85.28
11/18/2015 16:00:00,85.34
11/19/2015 16:00:00,85.96
11/20/2015 16:00:00,85.89
11/23/2015 16:00:00,85.71
11/24/2015 16:00:00,85.79
11/25/2015 16:00:00,85.79
11/27/2015 16:00:00,85.84
11/30/2015 16:00:00,85.97
12/1/2015 16:00:00,86.49
12/2/2015 16:00:00,86.3
12/3/2015 16:00:00,84.67
12/4/2015 16:00:00,85.2
12/7/2015 16:00:00,85.69
12/8/2015 16:00:00,85.65
12/9/2015 16:00:00,85.39
12/10/2015 16:00:00,85.43
12/11/2015 16:00:00,85.92
12/14/2015 16:00:00,84.97
12/15/2015 16:00:00,84.83
12/16/2015 16:00:00,84.92
12/17/2015 16:00:00,85.24
12/18/2015 16:00:00,85.22
12/21/2015 16:00:00,84.93
12/22/2015 16:00:00,84.8
12/23/2015 16:00:00,84.43
12/24/2015 16:00:00,84.63
12/28/2015 16:00:00,84.75
12/29/2015 16:00:00,83.93
12/30/2015 16:00:00,83.72
12/31/2015 16:00:00,84.18
1/4/2016 16:00:00,84.02
1/5/2016 16:00:00,84.18
1/6/2016 16:00:00,84.75
1/7/2016 16:00:00,84.67
1/8/2016 16:00:00,84.82
1/11/2016 16:00:00,84.33
1/12/2016 16:00:00,84.84
1/13/2016 16:00:00,84.91
1/14/2016 16:00:00,84.34
1/15/2016 16:00:00,84.32
1/19/2016 16:00:00,83.9
1/20/2016 16:00:00,83.34
1/21/2016 16:00:00,83.36
1/22/2016 16:00:00,83.66
1/25/2016 16:00:00,83.49
1/26/2016 16:00:00,83.54
1/27/2016 16:00:00,83.38
1/28/2016 16:00:00,83.46
1/29/2016 16:00:00,83.84
2/1/2016 16:00:00,83.3
2/2/2016 16:00:00,83.76
2/3/2016 16:00:00,83.25
2/4/2016 16:00:00,83.22
2/5/2016 16:00:00,83.24
2/8/2016 16:00:00,83.53
2/9/2016 16:00:00,83.41
2/10/2016 16:00:00,83.85
2/11/2016 16:00:00,84.05
2/12/2016 16:00:00,83.79
2/16/2016 16:00:00,83.57
2/17/2016 16:00:00,83.49
2/18/2016 16:00:00,84.05
2/19/2016 16:00:00,84.14
2/22/2016 16:00:00,84.39
2/23/2016 16:00:00,84.39
2/24/2016 16:00:00,84.48
2/25/2016 16:00:00,84.77
2/26/2016 16:00:00,84.66
2/29/2016 16:00:00,84.42
3/1/2016 16:00:00,83.96
3/2/2016 16:00:00,83.92
3/3/2016 16:00:00,84.66
3/4/2016 16:00:00,84.66
3/7/2016 16:00:00,85.05
3/8/2016 16:00:00,85.84
3/9/2016 16:00:00,85.85
3/10/2016 16:00:00,86.3
3/11/2016 16:00:00,87.21
3/14/2016 16:00:00,87.61
3/15/2016 16:00:00,87.43
3/16/2016 16:00:00,87.47
3/17/2016 16:00:00,88.04
3/18/2016 16:00:00,88.5
3/21/2016 16:00:00,88.71
3/22/2016 16:00:00,88.27
3/23/2016 16:00:00,88.42
3/24/2016 16:00:00,88.31
3/28/2016 16:00:00,88.52
3/29/2016 16:00:00,89.61
3/30/2016 16:00:00,89.16
3/31/2016 16:00:00,89.45
4/1/2016 16:00:00,89.64
4/4/2016 16:00:00,89.54
4/5/2016 16:00:00,90.05
4/6/2016 16:00:00,90.05
4/7/2016 16:00:00,90.5
4/8/2016 16:00:00,90.36
4/11/2016 16:00:00,90.26
4/12/2016 16:00:00,89.29
4/13/2016 16:00:00,89.64
4/14/2016 16:00:00,89.69
4/15/2016 16:00:00,90.06
4/18/2016 16:00:00,90.47
4/19/2016 16:00:00,90.71
4/20/2016 16:00:00,90.48
4/21/2016 16:00:00,90.3
4/22/2016 16:00:00,90.46
4/25/2016 16:00:00,90.16
4/26/2016 16:00:00,90.07
4/27/2016 16:00:00,90.79
4/28/2016 16:00:00,91.09
4/29/2016 16:00:00,91.21
5/2/2016 16:00:00,90.53
5/3/2016 16:00:00,91.08
5/4/2016 16:00:00,91.24
5/5/2016 16:00:00,91.58
5/6/2016 16:00:00,91.42
5/9/2016 16:00:00,91.22
5/10/2016 16:00:00,91.05
5/11/2016 16:00:00,91.57
5/12/2016 16:00:00,91.24
5/13/2016 16:00:00,91.41
5/16/2016 16:00:00,90.86
5/17/2016 16:00:00,90.89
5/18/2016 16:00:00,89.75
5/19/2016 16:00:00,89.64
5/20/2016 16:00:00,90.06
5/23/2016 16:00:00,90.22
5/24/2016 16:00:00,89.93
5/25/2016 16:00:00,89.77
5/26/2016 16:00:00,90.35
5/27/2016 16:00:00,90.4
5/31/2016 16:00:00,90.59
6/1/2016 16:00:00,90.3
6/2/2016 16:00:00,90.75
6/3/2016 16:00:00,91.76
6/6/2016 16:00:00,91.49
6/7/2016 16:00:00,91.69
6/8/2016 16:00:00,92.14
6/9/2016 16:00:00,92.44
6/10/2016 16:00:00,92.56
6/13/2016 16:00:00,92.75
6/14/2016 16:00:00,92.52
6/15/2016 16:00:00,92.59
6/16/2016 16:00:00,92.95
6/17/2016 16:00:00,92.6
6/20/2016 16:00:00,92.35
6/21/2016 16:00:00,91.94
6/22/2016 16:00:00,92.14
6/23/2016 16:00:00,92.07
6/24/2016 16:00:00,92.66
6/27/2016 16:00:00,93.92
6/28/2016 16:00:00,94.72
6/29/2016 16:00:00,94.55
6/30/2016 16:00:00,94.54
7/1/2016 16:00:00,95.21
7/5/2016 16:00:00,96.21
7/6/2016 16:00:00,96.37
7/7/2016 16:00:00,96.48
7/8/2016 16:00:00,97.28
7/11/2016 16:00:00,97.4
7/12/2016 16:00:00,96.06
7/13/2016 16:00:00,96.58
7/14/2016 16:00:00,96.2
7/15/2016 16:00:00,95.21
7/18/2016 16:00:00,95.15
7/19/2016 16:00:00,95.72
7/20/2016 16:00:00,95.69
7/21/2016 16:00:00,95.69
7/22/2016 16:00:00,95.86
7/25/2016 16:00:00,95.65
7/26/2016 16:00:00,95.65
7/27/2016 16:00:00,96.41
7/28/2016 16:00:00,96.29
7/29/2016 16:00:00,96.62
8/1/2016 16:00:00,95.6
8/2/2016 16:00:00,94.55
8/3/2016 16:00:00,94.53
8/4/2016 16:00:00,95.3
8/5/2016 16:00:00,94.71
8/8/2016 16:00:00,94.94
8/9/2016 16:00:00,95.74
8/10/2016 16:00:00,96.19
8/11/2016 16:00:00,95.69
8/12/2016 16:00:00,96.33
8/15/2016 16:00:00,95.88
8/16/2016 16:00:00,95.61
8/17/2016 16:00:00,96.13
8/18/2016 16:00:00,96.33
8/19/2016 16:00:00,95.97
8/22/2016 16:00:00,96.48
8/23/2016 16:00:00,96.68
8/24/2016 16:00:00,96.54
8/25/2016 16:00:00,96.22
8/26/2016 16:00:00,95.98
8/29/2016 16:00:00,96.81
8/30/2016 16:00:00,96.5
8/31/2016 16:00:00,96.45
9/1/2016 16:00:00,95.94
9/2/2016 16:00:00,95.71
9/6/2016 16:00:00,95.93
9/7/2016 16:00:00,95.99
9/8/2016 16:00:00,94.94
9/9/2016 16:00:00,93.6
9/12/2016 16:00:00,93.88
9/13/2016 16:00:00,93.14
9/14/2016 16:00:00,93.18
9/15/2016 16:00:00,93.11
9/16/2016 16:00:00,93.63
9/19/2016 16:00:00,93.5
9/20/2016 16:00:00,93.97
9/21/2016 16:00:00,94.57
9/22/2016 16:00:00,95.39
9/23/2016 16:00:00,95.13
9/26/2016 16:00:00,95.39
9/27/2016 16:00:00,95.83
9/28/2016 16:00:00,96.02
9/29/2016 16:00:00,95.98
9/30/2016 16:00:00,95.7
10/3/2016 16:00:00,94.94
10/4/2016 16:00:00,94.19
10/5/2016 16:00:00,94.25
10/6/2016 16:00:00,94.14
10/7/2016 16:00:00,94.4
10/10/2016 16:00:00,94.39
10/11/2016 16:00:00,93.97
10/12/2016 16:00:00,94.05
10/13/2016 16:00:00,94.62
10/14/2016 16:00:00,93.76
10/17/2016 16:00:00,93.99
10/18/2016 16:00:00,94.41
10/19/2016 16:00:00,94.59
10/20/2016 16:00:00,94.89
10/21/2016 16:00:00,95.05
10/24/2016 16:00:00,94.64
10/25/2016 16:00:00,94.51
10/26/2016 16:00:00,93.87
10/27/2016 16:00:00,92.96
10/28/2016 16:00:00,92.56
10/31/2016 16:00:00,93
11/1/2016 16:00:00,92.5
11/2/2016 16:00:00,92.51
11/3/2016 16:00:00,92.12
11/4/2016 16:00:00,92.57
11/7/2016 16:00:00,92.63
11/8/2016 16:00:00,92.35
11/9/2016 16:00:00,89.79
11/10/2016 16:00:00,90.04
11/11/2016 16:00:00,88.85
11/14/2016 16:00:00,88.25
11/15/2016 16:00:00,88.97
11/16/2016 16:00:00,89.33
11/17/2016 16:00:00,88.41
11/18/2016 16:00:00,87.9
11/21/2016 16:00:00,88.09
11/22/2016 16:00:00,88.24
11/23/2016 16:00:00,88.18
11/25/2016 16:00:00,88.13
11/28/2016 16:00:00,88.55
11/29/2016 16:00:00,88.88
11/30/2016 16:00:00,88.15
12/1/2016 16:00:00,87.07
12/2/2016 16:00:00,87.62
12/5/2016 16:00:00,87.96
12/6/2016 16:00:00,87.96
12/7/2016 16:00:00,88.69
12/8/2016 16:00:00,87.98
12/9/2016 16:00:00,87.37
12/12/2016 16:00:00,87.63
12/13/2016 16:00:00,88.14
12/14/2016 16:00:00,87.48
12/15/2016 16:00:00,87.7
12/16/2016 16:00:00,87.56
12/19/2016 16:00:00,88.34
12/20/2016 16:00:00,88.13
12/21/2016 16:00:00,88.58
12/22/2016 16:00:00,88.27
12/23/2016 16:00:00,88.34
12/27/2016 16:00:00,88.17
12/28/2016 16:00:00,88.81
12/29/2016 16:00:00,89.02
12/30/2016 16:00:00,89.35
1/3/2017 16:00:00,89.53
1/4/2017 16:00:00,89.69
1/5/2017 16:00:00,90.71
1/6/2017 16:00:00,90.08
1/9/2017 16:00:00,90.39
1/10/2017 16:00:00,90.44
1/11/2017 16:00:00,90.46
1/12/2017 16:00:00,90.32
1/13/2017 16:00:00,90.21
1/17/2017 16:00:00,90.61
1/18/2017 16:00:00,89.91
1/19/2017 16:00:00,89.5
1/20/2017 16:00:00,89.49
1/23/2017 16:00:00,89.95
1/24/2017 16:00:00,89.74
1/25/2017 16:00:00,89.12
1/26/2017 16:00:00,89.35
1/27/2017 16:00:00,89.51
1/30/2017 16:00:00,89.17
1/31/2017 16:00:00,89.48
2/1/2017 16:00:00,88.74
2/2/2017 16:00:00,88.7
2/3/2017 16:00:00,88.83
2/6/2017 16:00:00,89.36
2/7/2017 16:00:00,89.61
2/8/2017 16:00:00,90.19
2/9/2017 16:00:00,89.63
2/10/2017 16:00:00,89.74
2/13/2017 16:00:00,89.6
2/14/2017 16:00:00,89.35
2/15/2017 16:00:00,89.18
2/16/2017 16:00:00,89.54
2/17/2017 16:00:00,89.88
2/21/2017 16:00:00,89.9
2/22/2017 16:00:00,89.95
2/23/2017 16:00:00,90.24
2/24/2017 16:00:00,90.94
2/27/2017 16:00:00,90.76
2/28/2017 16:00:00,90.83
3/1/2017 16:00:00,89.86
3/2/2017 16:00:00,89.63
3/3/2017 16:00:00,89.51
3/6/2017 16:00:00,89.35
3/7/2017 16:00:00,88.88
3/8/2017 16:00:00,88.19
3/9/2017 16:00:00,87.43
3/10/2017 16:00:00,87.79
3/13/2017 16:00:00,87.42
3/14/2017 16:00:00,87.55
3/15/2017 16:00:00,88.7
3/16/2017 16:00:00,88.33
3/17/2017 16:00:00,88.75
3/20/2017 16:00:00,88.92
3/21/2017 16:00:00,89.42
3/22/2017 16:00:00,89.7
3/23/2017 16:00:00,89.52
3/24/2017 16:00:00,89.78
3/27/2017 16:00:00,90.16
3/28/2017 16:00:00,89.81
3/29/2017 16:00:00,90.2
3/30/2017 16:00:00,89.77
3/31/2017 16:00:00,89.9
4/3/2017 16:00:00,90.21
4/4/2017 16:00:00,89.87
4/5/2017 16:00:00,90.08
4/6/2017 16:00:00,90.06
4/7/2017 16:00:00,89.74
4/10/2017 16:00:00,90
4/11/2017 16:00:00,90.67
4/12/2017 16:00:00,90.89
4/13/2017 16:00:00,90.96
4/17/2017 16:00:00,90.91
4/18/2017 16:00:00,91.75
4/19/2017 16:00:00,91.25
4/20/2017 16:00:00,91.07
4/21/2017 16:00:00,90.99
4/24/2017 16:00:00,90.95
4/25/2017 16:00:00,90.21
4/26/2017 16:00:00,90.52
4/27/2017 16:00:00,90.64
4/28/2017 16:00:00,90.65
5/1/2017 16:00:00,89.96
5/2/2017 16:00:00,90.4
5/3/2017 16:00:00,90.52
5/4/2017 16:00:00,90.17
5/5/2017 16:00:00,90.28
5/8/2017 16:00:00,89.96
5/9/2017 16:00:00,90.09
5/10/2017 16:00:00,90.14
5/11/2017 16:00:00,90.25
5/12/2017 16:00:00,90.8
5/15/2017 16:00:00,90.92
5/16/2017 16:00:00,91.16
5/17/2017 16:00:00,91.95
5/18/2017 16:00:00,91.92
5/19/2017 16:00:00,92.21
5/22/2017 16:00:00,91.97
5/23/2017 16:00:00,91.58
5/24/2017 16:00:00,91.73
5/25/2017 16:00:00,91.76
5/26/2017 16:00:00,92
5/30/2017 16:00:00,92.36
5/31/2017 16:00:00,92.56
6/1/2017 16:00:00,92.13
6/2/2017 16:00:00,92.99
6/5/2017 16:00:00,92.54
6/6/2017 16:00:00,93.01
6/7/2017 16:00:00,92.82
6/8/2017 16:00:00,92.66
6/9/2017 16:00:00,92.58
6/12/2017 16:00:00,92.49
6/13/2017 16:00:00,92.69
6/14/2017 16:00:00,93.76
6/15/2017 16:00:00,93.52
6/16/2017 16:00:00,93.61
6/19/2017 16:00:00,93.55
6/20/2017 16:00:00,94.1
6/21/2017 16:00:00,94.08
6/22/2017 16:00:00,94.34
6/23/2017 16:00:00,94.28
6/26/2017 16:00:00,94.76
6/27/2017 16:00:00,93.99
6/28/2017 16:00:00,93.93
6/29/2017 16:00:00,93.4
6/30/2017 16:00:00,93.3
7/3/2017 16:00:00,92.82
7/5/2017 16:00:00,92.91
7/6/2017 16:00:00,92.52
7/7/2017 16:00:00,92.27
7/10/2017 16:00:00,92.52
7/11/2017 16:00:00,92.58
7/12/2017 16:00:00,93.16
7/13/2017 16:00:00,92.96
7/14/2017 16:00:00,93.13
7/17/2017 16:00:00,93.23
7/18/2017 16:00:00,93.84
7/19/2017 16:00:00,93.85
7/20/2017 16:00:00,94.06
7/21/2017 16:00:00,94.48
7/24/2017 16:00:00,94.07
7/25/2017 16:00:00,93.46
7/26/2017 16:00:00,93.72
7/27/2017 16:00:00,93.31
7/28/2017 16:00:00,93.67
7/31/2017 16:00:00,93.71
8/1/2017 16:00:00,93.82
8/2/2017 16:00:00,93.8
8/3/2017 16:00:00,94.16
8/4/2017 16:00:00,93.38
8/7/2017 16:00:00,93.57
8/8/2017 16:00:00,93.26
8/9/2017 16:00:00,93.21
8/10/2017 16:00:00,93.24
8/11/2017 16:00:00,93.2
8/14/2017 16:00:00,93.13
8/15/2017 16:00:00,92.94
8/16/2017 16:00:00,93.31
8/17/2017 16:00:00,93.37
8/18/2017 16:00:00,93.26
8/21/2017 16:00:00,93.56
8/22/2017 16:00:00,93.56
8/23/2017 16:00:00,93.97
8/24/2017 16:00:00,93.72
8/25/2017 16:00:00,93.96
8/28/2017 16:00:00,93.99
8/29/2017 16:00:00,94.13
8/30/2017 16:00:00,94.09
8/31/2017 16:00:00,94.48
9/1/2017 16:00:00,93.7
9/5/2017 16:00:00,94.48
9/6/2017 16:00:00,93.92
9/7/2017 16:00:00,94.7
9/8/2017 16:00:00,94.15
9/11/2017 16:00:00,93.7
9/12/2017 16:00:00,93.27
9/13/2017 16:00:00,93.28
9/14/2017 16:00:00,93.56
9/15/2017 16:00:00,93.83
9/18/2017 16:00:00,93.68
9/19/2017 16:00:00,93.7
9/20/2017 16:00:00,93.75
9/21/2017 16:00:00,93.82
9/22/2017 16:00:00,94.02
9/25/2017 16:00:00,94.51
9/26/2017 16:00:00,94.5
9/27/2017 16:00:00,93.69
9/28/2017 16:00:00,93.89
9/29/2017 16:00:00,94.17
10/2/2017 16:00:00,93.93
10/3/2017 16:00:00,94.2
10/4/2017 16:00:00,94.16
10/5/2017 16:00:00,94.04
10/6/2017 16:00:00,93.78
10/9/2017 16:00:00,93.98
10/10/2017 16:00:00,94.09
10/11/2017 16:00:00,94.11
10/12/2017 16:00:00,94.3
10/13/2017 16:00:00,94.83
10/16/2017 16:00:00,94.5
10/17/2017 16:00:00,94.5
10/18/2017 16:00:00,94.27
10/19/2017 16:00:00,94.42
10/20/2017 16:00:00,94
10/23/2017 16:00:00,94.11
10/24/2017 16:00:00,93.89
10/25/2017 16:00:00,93.65
10/26/2017 16:00:00,93.58
10/27/2017 16:00:00,94.13
10/30/2017 16:00:00,94.54
10/31/2017 16:00:00,94.51
11/1/2017 16:00:00,94.27
11/2/2017 16:00:00,94.48
11/3/2017 16:00:00,94.69
11/6/2017 16:00:00,94.75
11/7/2017 16:00:00,94.74
11/8/2017 16:00:00,94.57
11/9/2017 16:00:00,94.23
11/10/2017 16:00:00,93.15
11/13/2017 16:00:00,93.43
11/14/2017 16:00:00,93.47
11/15/2017 16:00:00,94.06
11/16/2017 16:00:00,93.62
11/17/2017 16:00:00,94.1
11/20/2017 16:00:00,94.26
11/21/2017 16:00:00,94.67
11/22/2017 16:00:00,95.1
11/24/2017 13:00:00,95.14
11/27/2017 16:00:00,95.13
11/28/2017 16:00:00,95.09
11/29/2017 16:00:00,94.46
11/30/2017 16:00:00,94.35
12/1/2017 16:00:00,94.83
12/4/2017 16:00:00,94.87
12/5/2017 16:00:00,95.36
12/6/2017 16:00:00,95.69
12/7/2017 16:00:00,95.19
12/8/2017 16:00:00,95.21
12/11/2017 16:00:00,95.17
12/12/2017 16:00:00,95.06
12/13/2017 16:00:00,95.75
12/14/2017 16:00:00,95.96
12/15/2017 16:00:00,96.4
12/18/2017 16:00:00,95.85
12/19/2017 16:00:00,95.1
12/20/2017 16:00:00,94.45
12/21/2017 16:00:00,95.01
12/22/2017 16:00:00,94.94
12/26/2017 16:00:00,94.76
12/27/2017 16:00:00,95.77
12/28/2017 16:00:00,95.55
12/29/2017 16:00:00,95.75
1/2/2018 16:00:00,94.84
1/3/2018 16:00:00,95.35
1/4/2018 16:00:00,95.25
1/5/2018 16:00:00,95.11
1/8/2018 16:00:00,95.14
1/9/2018 16:00:00,94.42
1/10/2018 16:00:00,94.72
1/11/2018 16:00:00,95.14
1/12/2018 16:00:00,95.46
1/16/2018 16:00:00,95.5
1/17/2018 16:00:00,95.16
1/18/2018 16:00:00,94.51
1/19/2018 16:00:00,94.16
1/22/2018 16:00:00,94.18
1/23/2018 16:00:00,94.45
1/24/2018 16:00:00,94.34
1/25/2018 16:00:00,95.22
1/26/2018 16:00:00,95.09
1/29/2018 16:00:00,94.63
1/30/2018 16:00:00,94.13
1/31/2018 16:00:00,94.7
2/1/2018 16:00:00,93.48
2/2/2018 16:00:00,92.76
2/5/2018 16:00:00,92.5
2/6/2018 16:00:00,92.37
2/7/2018 16:00:00,91.76
2/8/2018 16:00:00,91.14
2/9/2018 16:00:00,90.58
2/12/2018 16:00:00,90.79
2/13/2018 16:00:00,90.6
2/14/2018 16:00:00,90.22
2/15/2018 16:00:00,90.82
2/16/2018 16:00:00,91.25
2/20/2018 16:00:00,90.83
2/21/2018 16:00:00,90.03
2/22/2018 16:00:00,90.22
2/23/2018 16:00:00,90.98
2/26/2018 16:00:00,90.96
2/27/2018 16:00:00,90.51
2/28/2018 16:00:00,90.8
3/1/2018 16:00:00,90.3
3/2/2018 16:00:00,89.8
3/5/2018 16:00:00,89.79
3/6/2018 16:00:00,89.99
3/7/2018 16:00:00,89.84
3/8/2018 16:00:00,90.21
3/9/2018 16:00:00,89.73
3/12/2018 16:00:00,89.92
3/13/2018 16:00:00,90.01
3/14/2018 16:00:00,90.52
3/15/2018 16:00:00,90.54
3/16/2018 16:00:00,90.52
3/19/2018 16:00:00,90.13
3/20/2018 16:00:00,89.7
3/21/2018 16:00:00,89.58
3/22/2018 16:00:00,89.75
3/23/2018 16:00:00,89.37
3/26/2018 16:00:00,89.75
3/27/2018 16:00:00,90.41
3/28/2018 16:00:00,90.58
3/29/2018 16:00:00,91.36
4/2/2018 16:00:00,91.02
4/3/2018 16:00:00,90.41
4/4/2018 16:00:00,90.54
4/5/2018 16:00:00,90.27
4/6/2018 16:00:00,90.95
4/9/2018 16:00:00,90.99
4/10/2018 16:00:00,91.05
