Date,Close
11/24/2015 16:00:00,10.39
11/25/2015 16:00:00,10.33
11/27/2015 16:00:00,10.22
11/30/2015 16:00:00,10.28
12/1/2015 16:00:00,10.31
12/2/2015 16:00:00,10.15
12/3/2015 16:00:00,10.26
12/4/2015 16:00:00,10.5
12/7/2015 16:00:00,10.35
12/8/2015 16:00:00,10.37
12/9/2015 16:00:00,10.35
12/10/2015 16:00:00,10.35
12/11/2015 16:00:00,10.39
12/14/2015 16:00:00,10.27
12/15/2015 16:00:00,10.24
12/16/2015 16:00:00,10.37
12/17/2015 16:00:00,10.15
12/18/2015 16:00:00,10.29
12/21/2015 16:00:00,10.4
12/22/2015 16:00:00,10.35
12/23/2015 16:00:00,10.32
12/24/2015 16:00:00,10.39
12/28/2015 16:00:00,10.32
12/29/2015 16:00:00,10.3
12/30/2015 16:00:00,10.23
12/31/2015 16:00:00,10.23
1/4/2016 16:00:00,10.38
1/5/2016 16:00:00,10.4
1/6/2016 16:00:00,10.57
1/7/2016 16:00:00,10.72
1/8/2016 16:00:00,10.66
1/11/2016 16:00:00,10.57
1/12/2016 16:00:00,10.52
1/13/2016 16:00:00,10.57
1/14/2016 16:00:00,10.39
1/15/2016 16:00:00,10.51
1/19/2016 16:00:00,10.5
1/20/2016 16:00:00,10.64
1/21/2016 16:00:00,10.65
1/22/2016 16:00:00,10.59
1/25/2016 16:00:00,10.71
1/26/2016 16:00:00,10.83
1/27/2016 16:00:00,10.86
1/28/2016 16:00:00,10.75
1/29/2016 16:00:00,10.78
2/1/2016 16:00:00,10.91
2/2/2016 16:00:00,10.91
2/3/2016 16:00:00,11.03
2/4/2016 16:00:00,11.17
2/5/2016 16:00:00,11.33
2/8/2016 16:00:00,11.5
2/9/2016 16:00:00,11.46
2/10/2016 16:00:00,11.54
2/11/2016 16:00:00,12.03
2/12/2016 16:00:00,11.94
2/16/2016 16:00:00,11.57
2/17/2016 16:00:00,11.64
2/18/2016 16:00:00,11.95
2/19/2016 16:00:00,11.86
2/22/2016 16:00:00,11.65
2/23/2016 16:00:00,11.84
2/24/2016 16:00:00,11.86
2/25/2016 16:00:00,11.92
2/26/2016 16:00:00,11.81
2/29/2016 16:00:00,11.99
3/1/2016 16:00:00,11.88
3/2/2016 16:00:00,11.97
3/3/2016 16:00:00,12.17
3/4/2016 16:00:00,12.17
3/7/2016 16:00:00,12.23
3/8/2016 16:00:00,12.17
3/9/2016 16:00:00,12.08
3/10/2016 16:00:00,12.27
3/11/2016 16:00:00,12.06
3/14/2016 16:00:00,11.89
3/15/2016 16:00:00,11.91
3/16/2016 16:00:00,12.16
3/17/2016 16:00:00,12.13
3/18/2016 16:00:00,12.1
3/21/2016 16:00:00,12.01
3/22/2016 16:00:00,12.05
3/23/2016 16:00:00,11.76
3/24/2016 16:00:00,11.75
3/28/2016 16:00:00,11.78
3/29/2016 16:00:00,11.98
3/30/2016 16:00:00,11.83
3/31/2016 16:00:00,11.88
4/1/2016 16:00:00,11.81
4/4/2016 16:00:00,11.72
4/5/2016 16:00:00,11.88
4/6/2016 16:00:00,11.81
4/7/2016 16:00:00,11.98
4/8/2016 16:00:00,11.96
4/11/2016 16:00:00,12.12
4/12/2016 16:00:00,12.13
4/13/2016 16:00:00,12
4/14/2016 16:00:00,11.83
4/15/2016 16:00:00,11.91
4/18/2016 16:00:00,11.87
4/19/2016 16:00:00,12.06
4/20/2016 16:00:00,12
4/21/2016 16:00:00,12.05
4/22/2016 16:00:00,11.91
4/25/2016 16:00:00,11.93
4/26/2016 16:00:00,11.99
4/27/2016 16:00:00,12.02
4/28/2016 16:00:00,12.23
4/29/2016 16:00:00,12.48
5/2/2016 16:00:00,12.45
5/3/2016 16:00:00,12.42
5/4/2016 16:00:00,12.36
5/5/2016 16:00:00,12.34
5/6/2016 16:00:00,12.44
5/9/2016 16:00:00,12.17
5/10/2016 16:00:00,12.22
5/11/2016 16:00:00,12.33
5/12/2016 16:00:00,12.23
5/13/2016 16:00:00,12.28
5/16/2016 16:00:00,12.3
5/17/2016 16:00:00,12.34
5/18/2016 16:00:00,12.11
5/19/2016 16:00:00,12.09
5/20/2016 16:00:00,12.06
5/23/2016 16:00:00,12.05
5/24/2016 16:00:00,11.84
5/25/2016 16:00:00,11.81
5/26/2016 16:00:00,11.76
5/27/2016 16:00:00,11.68
5/31/2016 16:00:00,11.72
6/1/2016 16:00:00,11.69
6/2/2016 16:00:00,11.66
6/3/2016 16:00:00,11.98
6/6/2016 16:00:00,12
6/7/2016 16:00:00,11.99
6/8/2016 16:00:00,12.18
6/9/2016 16:00:00,12.25
6/10/2016 16:00:00,12.3
6/13/2016 16:00:00,12.39
6/14/2016 16:00:00,12.4
6/15/2016 16:00:00,12.49
6/16/2016 16:00:00,12.36
6/17/2016 16:00:00,12.52
6/20/2016 16:00:00,12.45
6/21/2016 16:00:00,12.21
6/22/2016 16:00:00,12.2
6/23/2016 16:00:00,12.12
6/24/2016 16:00:00,12.72
6/27/2016 16:00:00,12.8
6/28/2016 16:00:00,12.66
6/29/2016 16:00:00,12.7
6/30/2016 16:00:00,12.76
7/1/2016 16:00:00,12.97
7/5/2016 16:00:00,13.08
7/6/2016 16:00:00,13.16
7/7/2016 16:00:00,13.11
7/8/2016 16:00:00,13.18
7/11/2016 16:00:00,13.07
7/12/2016 16:00:00,12.85
7/13/2016 16:00:00,12.96
7/14/2016 16:00:00,12.86
7/15/2016 16:00:00,12.82
7/18/2016 16:00:00,12.84
7/19/2016 16:00:00,12.85
7/20/2016 16:00:00,12.67
7/21/2016 16:00:00,12.86
7/22/2016 16:00:00,12.76
7/25/2016 16:00:00,12.68
7/26/2016 16:00:00,12.73
7/27/2016 16:00:00,12.94
7/28/2016 16:00:00,12.89
7/29/2016 16:00:00,13.02
8/1/2016 16:00:00,13.05
8/2/2016 16:00:00,13.16
8/3/2016 16:00:00,13.1
8/4/2016 16:00:00,13.12
8/5/2016 16:00:00,12.89
8/8/2016 16:00:00,12.88
8/9/2016 16:00:00,12.93
8/10/2016 16:00:00,12.99
8/11/2016 16:00:00,12.9
8/12/2016 16:00:00,12.86
8/15/2016 16:00:00,12.91
8/16/2016 16:00:00,12.98
8/17/2016 16:00:00,12.98
8/18/2016 16:00:00,13.04
8/19/2016 16:00:00,12.93
8/22/2016 16:00:00,12.91
8/23/2016 16:00:00,12.9
8/24/2016 16:00:00,12.77
8/25/2016 16:00:00,12.75
8/26/2016 16:00:00,12.73
8/29/2016 16:00:00,12.76
8/30/2016 16:00:00,12.64
8/31/2016 16:00:00,12.6
9/1/2016 16:00:00,12.65
9/2/2016 16:00:00,12.78
9/6/2016 16:00:00,13.01
9/7/2016 16:00:00,12.96
9/8/2016 16:00:00,12.88
9/9/2016 16:00:00,12.81
9/12/2016 16:00:00,12.78
9/13/2016 16:00:00,12.7
9/14/2016 16:00:00,12.74
9/15/2016 16:00:00,12.67
9/16/2016 16:00:00,12.64
9/19/2016 16:00:00,12.65
9/20/2016 16:00:00,12.67
9/21/2016 16:00:00,12.85
9/22/2016 16:00:00,12.89
9/23/2016 16:00:00,12.9
9/26/2016 16:00:00,12.88
9/27/2016 16:00:00,12.8
9/28/2016 16:00:00,12.76
9/29/2016 16:00:00,12.73
9/30/2016 16:00:00,12.69
10/3/2016 16:00:00,12.66
10/4/2016 16:00:00,12.24
10/5/2016 16:00:00,12.22
10/6/2016 16:00:00,12.09
10/7/2016 16:00:00,12.1
10/10/2016 16:00:00,12.14
10/11/2016 16:00:00,12.09
10/12/2016 16:00:00,12.1
10/13/2016 16:00:00,12.13
10/14/2016 16:00:00,12.06
10/17/2016 16:00:00,12.09
10/18/2016 16:00:00,12.16
10/19/2016 16:00:00,12.24
10/20/2016 16:00:00,12.19
10/21/2016 16:00:00,12.21
10/24/2016 16:00:00,12.18
10/25/2016 16:00:00,12.27
10/26/2016 16:00:00,12.21
10/27/2016 16:00:00,12.23
10/28/2016 16:00:00,12.29
10/31/2016 16:00:00,12.32
11/1/2016 16:00:00,12.39
11/2/2016 16:00:00,12.48
11/3/2016 16:00:00,12.55
11/4/2016 16:00:00,12.56
11/7/2016 16:00:00,12.34
11/8/2016 16:00:00,12.29
11/9/2016 16:00:00,12.28
11/10/2016 16:00:00,12.1
11/11/2016 16:00:00,11.83
11/14/2016 16:00:00,11.73
11/15/2016 16:00:00,11.83
11/16/2016 16:00:00,11.79
11/17/2016 16:00:00,11.74
11/18/2016 16:00:00,11.63
11/21/2016 16:00:00,11.68
11/22/2016 16:00:00,11.67
11/23/2016 16:00:00,11.43
11/25/2016 16:00:00,11.37
11/28/2016 16:00:00,11.5
11/29/2016 16:00:00,11.44
11/30/2016 16:00:00,11.29
12/1/2016 16:00:00,11.27
12/2/2016 16:00:00,11.32
12/5/2016 16:00:00,11.26
12/6/2016 16:00:00,11.26
12/7/2016 16:00:00,11.29
12/8/2016 16:00:00,11.27
12/9/2016 16:00:00,11.16
12/12/2016 16:00:00,11.19
12/13/2016 16:00:00,11.16
12/14/2016 16:00:00,11
12/15/2016 16:00:00,10.86
12/16/2016 16:00:00,10.91
12/19/2016 16:00:00,10.97
12/20/2016 16:00:00,10.89
12/21/2016 16:00:00,10.9
12/22/2016 16:00:00,10.86
12/23/2016 16:00:00,10.9
12/27/2016 16:00:00,10.97
12/28/2016 16:00:00,10.99
12/29/2016 16:00:00,11.14
12/30/2016 16:00:00,11.08
1/3/2017 16:00:00,11.16
1/4/2017 16:00:00,11.21
1/5/2017 16:00:00,11.38
1/6/2017 16:00:00,11.3
1/9/2017 16:00:00,11.38
1/10/2017 16:00:00,11.44
1/11/2017 16:00:00,11.46
1/12/2017 16:00:00,11.51
1/13/2017 16:00:00,11.55
1/17/2017 16:00:00,11.71
1/18/2017 16:00:00,11.6
1/19/2017 16:00:00,11.59
1/20/2017 16:00:00,11.62
1/23/2017 16:00:00,11.7
1/24/2017 16:00:00,11.65
1/25/2017 16:00:00,11.56
1/26/2017 16:00:00,11.44
1/27/2017 16:00:00,11.46
1/30/2017 16:00:00,11.52
1/31/2017 16:00:00,11.67
2/1/2017 16:00:00,11.64
2/2/2017 16:00:00,11.7
2/3/2017 16:00:00,11.74
2/6/2017 16:00:00,11.9
2/7/2017 16:00:00,11.87
2/8/2017 16:00:00,11.94
2/9/2017 16:00:00,11.86
2/10/2017 16:00:00,11.89
2/13/2017 16:00:00,11.81
2/14/2017 16:00:00,11.82
2/15/2017 16:00:00,11.87
2/16/2017 16:00:00,11.93
2/17/2017 16:00:00,11.89
2/21/2017 16:00:00,11.9
2/22/2017 16:00:00,11.91
2/23/2017 16:00:00,12.03
2/24/2017 16:00:00,12.09
2/27/2017 16:00:00,12.04
2/28/2017 16:00:00,12.04
3/1/2017 16:00:00,12.04
3/2/2017 16:00:00,11.89
3/3/2017 16:00:00,11.88
3/6/2017 16:00:00,11.8
3/7/2017 16:00:00,11.71
3/8/2017 16:00:00,11.63
3/9/2017 16:00:00,11.57
3/10/2017 16:00:00,11.59
3/13/2017 16:00:00,11.59
3/14/2017 16:00:00,11.54
3/15/2017 16:00:00,11.74
3/16/2017 16:00:00,11.81
3/17/2017 16:00:00,11.82
3/20/2017 16:00:00,11.88
3/21/2017 16:00:00,11.98
3/22/2017 16:00:00,12.02
3/23/2017 16:00:00,11.99
3/24/2017 16:00:00,12.01
3/27/2017 16:00:00,12.08
3/28/2017 16:00:00,12.04
3/29/2017 16:00:00,12.07
3/30/2017 16:00:00,11.97
3/31/2017 16:00:00,12.01
4/3/2017 16:00:00,12.07
4/4/2017 16:00:00,12.09
4/5/2017 16:00:00,12.1
4/6/2017 16:00:00,12.05
4/7/2017 16:00:00,12.08
4/10/2017 16:00:00,12.08
4/11/2017 16:00:00,12.24
4/12/2017 16:00:00,12.34
4/13/2017 16:00:00,12.4
4/17/2017 16:00:00,12.35
4/18/2017 16:00:00,12.41
4/19/2017 16:00:00,12.31
4/20/2017 16:00:00,12.33
4/21/2017 16:00:00,12.37
4/24/2017 16:00:00,12.29
4/25/2017 16:00:00,12.16
4/26/2017 16:00:00,12.22
4/27/2017 16:00:00,12.18
4/28/2017 16:00:00,12.21
5/1/2017 16:00:00,12.09
5/2/2017 16:00:00,12.1
5/3/2017 16:00:00,11.92
5/4/2017 16:00:00,11.81
5/5/2017 16:00:00,11.82
5/8/2017 16:00:00,11.8
5/9/2017 16:00:00,11.73
5/10/2017 16:00:00,11.74
5/11/2017 16:00:00,11.77
5/12/2017 16:00:00,11.81
5/15/2017 16:00:00,11.85
5/16/2017 16:00:00,11.89
5/17/2017 16:00:00,12.12
5/18/2017 16:00:00,12.02
5/19/2017 16:00:00,12.08
5/22/2017 16:00:00,12.12
5/23/2017 16:00:00,12.05
5/24/2017 16:00:00,12.1
5/25/2017 16:00:00,12.09
5/26/2017 16:00:00,12.19
5/30/2017 16:00:00,12.14
5/31/2017 16:00:00,12.2
6/1/2017 16:00:00,12.21
6/2/2017 16:00:00,12.29
6/5/2017 16:00:00,12.31
6/6/2017 16:00:00,12.45
6/7/2017 16:00:00,12.39
6/8/2017 16:00:00,12.3
6/9/2017 16:00:00,12.2
6/12/2017 16:00:00,12.17
6/13/2017 16:00:00,12.19
6/14/2017 16:00:00,12.12
6/15/2017 16:00:00,12.07
6/16/2017 16:00:00,12.07
6/19/2017 16:00:00,11.98
6/20/2017 16:00:00,11.95
6/21/2017 16:00:00,11.98
6/22/2017 16:00:00,12.03
6/23/2017 16:00:00,12.08
6/26/2017 16:00:00,11.96
6/27/2017 16:00:00,12.02
6/28/2017 16:00:00,12.03
6/29/2017 16:00:00,11.96
6/30/2017 16:00:00,11.94
7/3/2017 16:00:00,11.73
7/5/2017 16:00:00,11.79
7/6/2017 16:00:00,11.77
7/7/2017 16:00:00,11.65
7/10/2017 16:00:00,11.67
7/11/2017 16:00:00,11.69
7/12/2017 16:00:00,11.73
7/13/2017 16:00:00,11.71
7/14/2017 16:00:00,11.81
7/17/2017 16:00:00,11.86
7/18/2017 16:00:00,11.95
7/19/2017 16:00:00,11.93
7/20/2017 16:00:00,11.95
7/21/2017 16:00:00,12.06
7/24/2017 16:00:00,12.08
7/25/2017 16:00:00,12.03
7/26/2017 16:00:00,12.12
7/27/2017 16:00:00,12.11
7/28/2017 16:00:00,12.21
7/31/2017 16:00:00,12.22
8/1/2017 16:00:00,12.21
8/2/2017 16:00:00,12.17
8/3/2017 16:00:00,12.2
8/4/2017 16:00:00,12.11
8/7/2017 16:00:00,12.1
8/8/2017 16:00:00,12.12
8/9/2017 16:00:00,12.26
8/10/2017 16:00:00,12.36
8/11/2017 16:00:00,12.41
8/14/2017 16:00:00,12.32
8/15/2017 16:00:00,12.23
8/16/2017 16:00:00,12.33
8/17/2017 16:00:00,12.39
8/18/2017 16:00:00,12.37
8/21/2017 16:00:00,12.41
8/22/2017 16:00:00,12.36
8/23/2017 16:00:00,12.4
8/24/2017 16:00:00,12.36
8/25/2017 16:00:00,12.42
8/28/2017 16:00:00,12.6
8/29/2017 16:00:00,12.58
8/30/2017 16:00:00,12.58
8/31/2017 16:00:00,12.72
9/1/2017 16:00:00,12.75
9/5/2017 16:00:00,12.89
9/6/2017 16:00:00,12.83
9/7/2017 16:00:00,12.96
9/8/2017 16:00:00,12.95
9/11/2017 16:00:00,12.76
9/12/2017 16:00:00,12.8
9/13/2017 16:00:00,12.71
9/14/2017 16:00:00,12.76
9/15/2017 16:00:00,12.7
9/18/2017 16:00:00,12.57
9/19/2017 16:00:00,12.6
9/20/2017 16:00:00,12.5
9/21/2017 16:00:00,12.41
9/22/2017 16:00:00,12.47
9/25/2017 16:00:00,12.6
9/26/2017 16:00:00,12.46
9/27/2017 16:00:00,12.33
9/28/2017 16:00:00,12.36
9/29/2017 16:00:00,12.31
10/2/2017 16:00:00,12.21
10/3/2017 16:00:00,12.22
10/4/2017 16:00:00,12.25
10/5/2017 16:00:00,12.19
10/6/2017 16:00:00,12.24
10/9/2017 16:00:00,12.35
10/10/2017 16:00:00,12.39
10/11/2017 16:00:00,12.43
10/12/2017 16:00:00,12.43
10/13/2017 16:00:00,12.54
10/16/2017 16:00:00,12.45
10/17/2017 16:00:00,12.36
10/18/2017 16:00:00,12.31
10/19/2017 16:00:00,12.39
10/20/2017 16:00:00,12.3
10/23/2017 16:00:00,12.33
10/24/2017 16:00:00,12.27
10/25/2017 16:00:00,12.29
10/26/2017 16:00:00,12.18
10/27/2017 16:00:00,12.23
10/30/2017 16:00:00,12.26
10/31/2017 16:00:00,12.21
11/1/2017 16:00:00,12.25
11/2/2017 16:00:00,12.27
11/3/2017 16:00:00,12.21
11/6/2017 16:00:00,12.31
11/7/2017 16:00:00,12.26
11/8/2017 16:00:00,12.31
11/9/2017 16:00:00,12.35
11/10/2017 16:00:00,12.26
11/13/2017 16:00:00,12.28
11/14/2017 16:00:00,12.31
11/15/2017 16:00:00,12.28
11/16/2017 16:00:00,12.29
11/17/2017 16:00:00,12.43
11/20/2017 16:00:00,12.28
11/21/2017 16:00:00,12.3
11/22/2017 16:00:00,12.42
11/24/2017 16:00:00,12.38
11/27/2017 16:00:00,12.44
11/28/2017 16:00:00,12.43
11/29/2017 16:00:00,12.35
11/30/2017 16:00:00,12.25
12/1/2017 16:00:00,12.3
12/4/2017 16:00:00,12.27
12/5/2017 16:00:00,12.17
12/6/2017 16:00:00,12.15
12/7/2017 16:00:00,11.99
12/8/2017 16:00:00,11.99
12/11/2017 16:00:00,11.94
12/12/2017 16:00:00,11.96
12/13/2017 16:00:00,12.06
12/14/2017 16:00:00,12.04
12/15/2017 16:00:00,12.06
12/18/2017 16:00:00,12.11
12/19/2017 16:00:00,12.12
12/20/2017 16:00:00,12.15
12/21/2017 16:00:00,12.18
12/22/2017 16:00:00,12.25
12/26/2017 16:00:00,12.32
12/27/2017 16:00:00,12.38
12/28/2017 16:00:00,12.44
12/29/2017 16:00:00,12.51
1/2/2018 16:00:00,12.67
1/3/2018 16:00:00,12.64
1/4/2018 16:00:00,12.71
1/5/2018 16:00:00,12.69
1/8/2018 16:00:00,12.69
1/9/2018 16:00:00,12.63
1/10/2018 16:00:00,12.66
1/11/2018 16:00:00,12.69
1/12/2018 16:00:00,12.86
1/16/2018 16:00:00,12.86
1/17/2018 16:00:00,12.77
1/18/2018 16:00:00,12.75
1/19/2018 16:00:00,12.78
1/22/2018 16:00:00,12.81
1/23/2018 16:00:00,12.88
1/24/2018 16:00:00,13.05
1/25/2018 16:00:00,12.94
1/26/2018 16:00:00,12.97
1/29/2018 16:00:00,12.88
1/30/2018 16:00:00,12.83
1/31/2018 16:00:00,12.92
2/1/2018 16:00:00,12.97
2/2/2018 16:00:00,12.8
2/5/2018 16:00:00,12.85
2/6/2018 16:00:00,12.69
2/7/2018 16:00:00,12.62
2/8/2018 16:00:00,12.65
2/9/2018 16:00:00,12.63
2/12/2018 16:00:00,12.68
2/13/2018 16:00:00,12.76
2/14/2018 16:00:00,12.98
2/15/2018 16:00:00,12.99
2/16/2018 16:00:00,12.95
2/20/2018 16:00:00,12.77
2/21/2018 16:00:00,12.71
2/22/2018 16:00:00,12.79
2/23/2018 16:00:00,12.77
2/26/2018 16:00:00,12.79
2/27/2018 16:00:00,12.65
2/28/2018 16:00:00,12.66
3/1/2018 16:00:00,12.62
3/2/2018 16:00:00,12.68
3/5/2018 16:00:00,12.66
3/6/2018 16:00:00,12.8
3/7/2018 16:00:00,12.71
3/8/2018 16:00:00,12.69
3/9/2018 16:00:00,12.7
3/12/2018 16:00:00,12.7
3/13/2018 16:00:00,12.73
3/14/2018 16:00:00,12.72
3/15/2018 16:00:00,12.64
3/16/2018 16:00:00,12.61
3/19/2018 16:00:00,12.64
3/20/2018 16:00:00,12.58
3/21/2018 16:00:00,12.8
3/22/2018 16:00:00,12.75
3/23/2018 16:00:00,12.93
3/26/2018 16:00:00,12.99
3/27/2018 16:00:00,12.91
3/28/2018 16:00:00,12.73
3/29/2018 16:00:00,12.73
4/2/2018 16:00:00,12.89
4/3/2018 16:00:00,12.79
4/4/2018 16:00:00,12.81
4/5/2018 16:00:00,12.74
4/6/2018 16:00:00,12.81
4/9/2018 16:00:00,12.84
4/10/2018 16:00:00,12.88
